1,session,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,session,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,session,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,session,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,session,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,session,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,session,12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,globals,Period,NumPeriods,RepeatTreatment,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,globals,1,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,Time_Start,Time_SetValue_Start,Time_SetValue_End,Time_ShowOwnRes_Start,Time_ShowOwnRes_End,Time_ShowRes_Start,Time_ShowRes_End,T_Money,CP,d,SumP,LP,Profitchoice,TimeAEueProfitDisplayOK,vs1,vs2,vs3,vs4,vs5,vs6,vs7,vs8,vs9,vs10,vs11,vs12,fs1,fs2,fs3,fs4,fs5,fs6,fs7,fs8,fs9,fs10,fs11,fs12,Stock1,Risk1,p,Th1,Stock2,Risk2,Th2,TimeAEueIndividualExtractionOK,TimeIndividualExtractionOK,TimeProfitchoiceExtractionFromCommonPoolOK,,
3,subjects,1,1,1,4,4,1,8503.687,8503.953,8506.203,8509.389999999999,8512.046,8513.312,8518.343000000001,4,120,0,0,120,5,5,4,3,4,4,3,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,21,17,0.53,11.13,0,92,0,8,0,30,,
3,subjects,1,2,1,3,3,1,8503.687,8503.953,8509.125,8509.389999999999,8511.312,8513.312,8519.734,3,120,0,0,120,4,5,4,3,4,4,3,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,21,17,0.53,11.13,0,92,0,6,-,27,,
3,subjects,1,3,1,4,4,1,8503.687,8503.953,8506.531000000001,8509.389999999999,8511.906000000001,8513.312,8515.514999999999,4,120,0,0,120,5,5,4,3,4,4,3,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,21,17,0.53,11.13,0,92,0,10,-,30,,
3,subjects,1,4,1,4,4,1,8503.687,8503.953,8506.406000000001,8509.389999999999,8512.703,8513.312,8517.609,4,120,1,0,120,5,4,4,3,4,4,3,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,21,17,0.53,11.13,0,92,0,8,-,30,,
3,subjects,1,5,1,3,3,1,8503.687,8503.953,8507.671,8509.389999999999,8511.484,8513.312,8522.406000000001,3,120,1,0,120,4,5,4,3,4,4,3,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,21,17,0.53,11.13,0,92,0,3,-,29,,
3,subjects,1,6,1,3,3,1,8503.687,8503.953,8508.906000000001,8509.389999999999,8513.109,8513.312,8518.51,3,120,1,0,120,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,21,17,0.53,11.13,0,92,0,8,-,27,,
3,subjects,1,7,2,4,4,1,8503.687,8503.953,8508.51,8509.389999999999,8512.984,8513.312,8518.187,4,120,1,0,120,5,4,4,3,4,4,3,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,0,17,0.53,0,24,17,12.72,8,-,28,,
3,subjects,1,8,2,4,4,1,8503.687,8503.953,8507.343000000001,8509.389999999999,8511.764999999999,8513.312,8516.014999999999,4,120,1,0,120,5,5,4,3,4,4,3,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,0,17,0.53,0,24,17,12.72,10,-,29,,
3,subjects,1,9,2,4,4,1,8503.687,8503.953,8506.921,8509.389999999999,8512.171,8513.328,8517.453,4,120,1,0,120,5,5,4,3,4,4,3,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,0,17,0.53,0,24,17,12.72,8,-,29,,
3,subjects,1,10,2,4,4,1,8503.687,8503.953,8506.703,8509.389999999999,8511.625,8513.328,8517.187,4,120,1,0,120,5,5,4,3,4,4,3,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,0,17,0.53,0,24,17,12.72,8,-,30,,
3,subjects,1,11,2,4,4,1,8503.687,8503.953,8508.25,8509.389999999999,8512.843000000001,8513.328,8518.046,4,120,1,0,120,5,4,4,3,4,4,3,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,0,17,0.53,0,24,17,12.72,8,-,28,,
3,subjects,1,12,2,4,4,1,8503.687,8503.953,8507.531000000001,8509.389999999999,8512.312,8513.328,8517.764999999999,4,120,1,0,120,5,5,4,3,4,4,3,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,0,17,0.53,0,24,17,12.72,8,-,29,,
3,contracts,Period,Who,Profit,TotalProfit,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,1,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,1,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,1,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,1,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,1,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,1,7,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,1,8,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,1,9,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,1,10,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,1,11,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,1,12,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,globals,Period,NumPeriods,RepeatTreatment,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,globals,2,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,Time_Start,Time_SetValue_Start,Time_SetValue_End,Time_ShowOwnRes_Start,Time_ShowOwnRes_End,Time_ShowRes_Start,Time_ShowRes_End,T_Money,CP,d,SumP,LP,Profitchoice,TimeAEueProfitDisplayOK,vs1,vs2,vs3,vs4,vs5,vs6,vs7,vs8,vs9,vs10,vs11,vs12,fs1,fs2,fs3,fs4,fs5,fs6,fs7,fs8,fs9,fs10,fs11,fs12,Stock1,Risk1,p,Th1,Stock2,Risk2,Th2,TimeAEueIndividualExtractionOK,TimeIndividualExtractionOK,TimeProfitchoiceExtractionFromCommonPoolOK,,
3,subjects,2,1,1,4,8,1,8526.953,8527.468000000001,8529.156000000001,8532.328,8534.578,8538.046,8541.171,8,120,0,21,99,5,5,8,6,8,8,7,7,8,8,8,8,8,8,4,3,4,4,4,4,4,4,4,4,4,4,44,50,0.53,23.32,0,92,0,9,-,99999,,
3,subjects,2,2,1,3,6,1,8526.953,8527.468000000001,8529.578,8532.328,8534.421,8538.046,8545.639999999999,6,120,0,21,99,4,5,8,6,8,8,7,7,8,8,8,8,8,8,4,3,4,4,4,4,4,4,4,4,4,4,44,50,0.53,23.32,0,92,0,5,-,99999,,
3,subjects,2,3,1,4,8,1,8526.953,8527.468000000001,8530.703,8532.328,8534.734,8538.046,8545.139999999999,8,120,0,21,99,5,5,8,6,8,8,7,7,8,8,8,8,8,8,4,3,4,4,4,4,4,4,4,4,4,4,44,50,0.53,23.32,0,92,0,5,-,99999,,
3,subjects,2,4,1,4,8,1,8526.953,8527.468000000001,8528.937,8532.328,8537.937,8538.062,8549.078,8,120,1,21,99,5,2,8,6,8,8,7,7,8,8,8,8,8,8,4,3,4,4,4,4,4,4,4,4,4,4,44,50,0.53,23.32,0,92,0,1,-,99999,,
3,subjects,2,5,1,4,7,1,8526.953,8527.468000000001,8530.093000000001,8532.328,8536.639999999999,8538.062,8542.296,7,120,1,21,99,5,3,8,6,8,8,7,7,8,8,8,8,8,8,4,3,4,4,4,4,4,4,4,4,4,4,44,50,0.53,23.32,0,92,0,8,-,99999,,
3,subjects,2,6,1,4,7,1,8526.953,8527.468000000001,8531.468000000001,8532.328,8534.264999999999,8538.062,8542.453,7,120,1,21,99,5,5,8,6,8,8,7,7,8,8,8,8,8,8,4,3,4,4,4,4,4,4,4,4,4,4,44,50,0.53,23.32,0,92,0,8,-,28,,
3,subjects,2,7,2,4,8,1,8526.953,8527.468000000001,8530.531000000001,8532.328,8535.234,8538.062,8542.593000000001,8,120,1,24,96,5,5,8,6,8,8,7,7,8,8,8,8,8,8,4,3,4,4,4,4,4,4,4,4,4,4,0,17,0.53,0,48,50,25.44,8,-,99999,,
3,subjects,2,8,2,4,8,1,8526.953,8527.468000000001,8529.796,8532.328,8534.125,8538.062,8540.437,8,120,1,24,96,5,5,8,6,8,8,7,7,8,8,8,8,8,8,4,3,4,4,4,4,4,4,4,4,4,4,0,17,0.53,0,48,50,25.44,10,-,99999,,
3,subjects,2,9,2,4,8,1,8526.953,8527.468000000001,8530.234,8532.328,8534.889999999999,8538.062,8540.281000000001,8,120,1,24,96,5,5,8,6,8,8,7,7,8,8,8,8,8,8,4,3,4,4,4,4,4,4,4,4,4,4,0,17,0.53,0,48,50,25.44,10,-,99999,,
3,subjects,2,10,2,4,8,1,8526.953,8527.468000000001,8529.937,8532.328,8535.046,8538.062,8541.484,8,120,1,24,96,5,5,8,6,8,8,7,7,8,8,8,8,8,8,4,3,4,4,4,4,4,4,4,4,4,4,0,17,0.53,0,48,50,25.44,9,-,99999,,
3,subjects,2,11,2,4,8,1,8526.953,8527.468000000001,8532.234,8532.328,8536.187,8538.062,8541.921,8,120,1,24,96,5,3,8,6,8,8,7,7,8,8,8,8,8,8,4,3,4,4,4,4,4,4,4,4,4,4,0,17,0.53,0,48,50,25.44,8,-,27,,
3,subjects,2,12,2,4,8,1,8526.953,8527.468000000001,8530.389999999999,8532.328,8535.51,8538.062,8542.139999999999,8,120,1,24,96,5,5,8,6,8,8,7,7,8,8,8,8,8,8,4,3,4,4,4,4,4,4,4,4,4,4,0,17,0.53,0,48,50,25.44,8,-,99999,,
3,contracts,Period,Who,Profit,TotalProfit,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,2,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,2,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,2,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,2,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,2,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,2,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,2,7,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,2,8,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,2,9,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,2,10,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,2,11,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,2,12,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,globals,Period,NumPeriods,RepeatTreatment,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,globals,3,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,Time_Start,Time_SetValue_Start,Time_SetValue_End,Time_ShowOwnRes_Start,Time_ShowOwnRes_End,Time_ShowRes_Start,Time_ShowRes_End,T_Money,CP,d,SumP,LP,Profitchoice,TimeAEueProfitDisplayOK,vs1,vs2,vs3,vs4,vs5,vs6,vs7,vs8,vs9,vs10,vs11,vs12,fs1,fs2,fs3,fs4,fs5,fs6,fs7,fs8,fs9,fs10,fs11,fs12,Stock1,Risk1,p,Th1,Stock2,Risk2,Th2,TimeAEueIndividualExtractionOK,TimeIndividualExtractionOK,TimeProfitchoiceExtractionFromCommonPoolOK,,
3,subjects,3,1,1,4,12,1,8553.764999999999,8554.203,8556.296,8559.093000000001,8561.375,8564.406000000001,8568.734,12,120,0,44,76,5,5,12,10,12,12,11,11,12,12,12,11,12,12,4,4,4,4,4,4,4,4,4,3,4,4,68,75,0.53,36.04,0,92,0,8,-,99999,,
3,subjects,3,2,1,4,10,1,8553.764999999999,8554.203,8556.437,8559.093000000001,8562.671,8564.406000000001,8570.359,10,120,0,44,76,5,4,12,10,12,12,11,11,12,12,12,11,12,12,4,4,4,4,4,4,4,4,4,3,4,4,68,75,0.53,36.04,0,92,0,7,-,99999,,
3,subjects,3,3,1,4,12,1,8553.764999999999,8554.203,8557.109,8559.093000000001,8560.921,8564.406000000001,8567.906000000001,12,120,0,44,76,5,5,12,10,12,12,11,11,12,12,12,11,12,12,4,4,4,4,4,4,4,4,4,3,4,4,68,75,0.53,36.04,0,92,0,9,-,99999,,
3,subjects,3,4,1,4,12,1,8553.764999999999,8554.203,8556.75,8559.093000000001,8563.062,8564.421,8570.203,12,120,1,44,76,5,4,12,10,12,12,11,11,12,12,12,11,12,12,4,4,4,4,4,4,4,4,4,3,4,4,68,75,0.53,36.04,0,92,0,7,-,99999,,
3,subjects,3,5,1,4,11,1,8553.764999999999,8554.203,8558.359,8559.093000000001,8561.639999999999,8564.421,8570.514999999999,11,120,1,44,76,5,5,12,10,12,12,11,11,12,12,12,11,12,12,4,4,4,4,4,4,4,4,4,3,4,4,68,75,0.53,36.04,0,92,0,7,-,28,,
3,subjects,3,6,1,4,11,1,8553.764999999999,8554.203,8557.406000000001,8559.093000000001,8561.234,8564.421,8568.889999999999,11,120,1,44,76,5,5,12,10,12,12,11,11,12,12,12,11,12,12,4,4,4,4,4,4,4,4,4,3,4,4,68,75,0.53,36.04,0,92,0,8,-,99999,,
3,subjects,3,7,2,4,12,1,8553.764999999999,8554.203,8557.264999999999,8559.093000000001,8562.937,8564.421,8569.843000000001,12,120,1,48,72,5,4,12,10,12,12,11,11,12,12,12,11,12,12,4,4,4,4,4,4,4,4,4,3,4,4,0,17,0.53,0,71,75,37.63,7,-,99999,,
3,subjects,3,8,2,4,12,1,8553.764999999999,8554.203,8556.562,8559.093000000001,8561.51,8564.421,8568.218000000001,12,120,1,48,72,5,5,12,10,12,12,11,11,12,12,12,11,12,12,4,4,4,4,4,4,4,4,4,3,4,4,0,17,0.53,0,71,75,37.63,9,-,99999,,
3,subjects,3,9,2,4,12,1,8553.764999999999,8554.203,8556.156000000001,8559.093000000001,8564.328,8564.421,8566.812,12,120,1,48,72,5,2,12,10,12,12,11,11,12,12,12,11,12,12,4,4,4,4,4,4,4,4,4,3,4,4,0,17,0.53,0,71,75,37.63,10,-,99999,,
3,subjects,3,10,2,3,11,1,8553.764999999999,8554.203,8557.546,8559.093000000001,8562.796,8564.421,8568.062,11,120,1,48,72,4,4,12,10,12,12,11,11,12,12,12,11,12,12,4,4,4,4,4,4,4,4,4,3,4,4,0,17,0.53,0,71,75,37.63,9,-,99999,,
3,subjects,3,11,2,4,12,1,8553.764999999999,8554.203,8558.984,8559.093000000001,8561.093000000001,8564.421,8570.671,12,120,1,48,72,5,5,12,10,12,12,11,11,12,12,12,11,12,12,4,4,4,4,4,4,4,4,4,3,4,4,0,17,0.53,0,71,75,37.63,7,-,28,,
3,subjects,3,12,2,4,12,1,8553.764999999999,8554.203,8557.687,8559.093000000001,8561.828,8564.421,8570.062,12,120,1,48,72,5,4,12,10,12,12,11,11,12,12,12,11,12,12,4,4,4,4,4,4,4,4,4,3,4,4,0,17,0.53,0,71,75,37.63,7,-,99999,,
3,contracts,Period,Who,Profit,TotalProfit,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,3,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,3,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,3,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,3,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,3,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,3,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,3,7,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,3,8,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,3,9,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,3,10,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,3,11,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,contracts,3,12,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,globals,Period,NumPeriods,RepeatTreatment,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,globals,4,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,Time_Start,Time_SetValue_Start,Time_SetValue_End,Time_ShowOwnRes_Start,Time_ShowOwnRes_End,Time_ShowRes_Start,Time_ShowRes_End,T_Money,CP,d,SumP,LP,Profitchoice,TimeAEueProfitDisplayOK,vs1,vs2,vs3,vs4,vs5,vs6,vs7,vs8,vs9,vs10,vs11,vs12,fs1,fs2,fs3,fs4,fs5,fs6,fs7,fs8,fs9,fs10,fs11,fs12,Stock1,Risk1,p,Th1,Stock2,Risk2,Th2,TimeAEueIndividualExtractionOK,TimeIndividualExtractionOK,TimeProfitchoiceExtractionFromCommonPoolOK,,
3,subjects,4,1,1,4,16,1,8575.125,8575.593000000001,8577.296,8582.453,8584.75,8587.468000000001,8590.718000000001,16,120,0,68,52,5,5,16,14,16,16,15,15,16,16,16,15,16,16,4,4,4,4,4,4,4,4,4,4,4,4,92,92,0.53,48.76000000000001,0,92,0,9,-,99999,,
3,subjects,4,2,1,4,14,1,8575.125,8575.593000000001,8581.343000000001,8582.453,8587.312,8587.468000000001,8591.921,14,120,0,68,52,5,2,16,14,16,16,15,15,16,16,16,15,16,16,4,4,4,4,4,4,4,4,4,4,4,4,92,92,0.53,48.76000000000001,0,92,0,8,-,27,,
3,subjects,4,3,1,4,16,1,8575.125,8575.593000000001,8578.578,8582.453,8584.906000000001,8587.468000000001,8590.968000000001,16,120,0,68,52,5,5,16,14,16,16,15,15,16,16,16,15,16,16,4,4,4,4,4,4,4,4,4,4,4,4,92,92,0.53,48.76000000000001,0,92,0,9,-,99999,,
3,subjects,4,4,1,4,16,1,8575.125,8575.593000000001,8577.609,8582.453,8584.25,8587.468000000001,8594.953,16,120,1,68,52,5,5,16,14,16,16,15,15,16,16,16,15,16,16,4,4,4,4,4,4,4,4,4,4,4,4,92,92,0.53,48.76000000000001,0,92,0,5,-,99999,,
3,subjects,4,5,1,4,15,1,8575.125,8575.593000000001,8579.109,8582.453,8585.281000000001,8587.468000000001,8592.687,15,120,1,68,52,5,5,16,14,16,16,15,15,16,16,16,15,16,16,4,4,4,4,4,4,4,4,4,4,4,4,92,92,0.53,48.76000000000001,0,92,0,7,-,99999,,
3,subjects,4,6,1,4,15,1,8575.125,8575.593000000001,8578.125,8582.453,8584.437,8587.468000000001,8589.406000000001,15,120,1,68,52,5,5,16,14,16,16,15,15,16,16,16,15,16,16,4,4,4,4,4,4,4,4,4,4,4,4,92,92,0.53,48.76000000000001,0,92,0,99999,-,99999,,
3,subjects,4,7,2,4,16,1,8575.139999999999,8575.593000000001,8578.734,8582.453,8585.671,8587.468000000001,8592.531000000001,16,120,1,71,49,5,5,16,14,16,16,15,15,16,16,16,15,16,16,4,4,4,4,4,4,4,4,4,4,4,4,0,17,0.53,0,95,92,50.35,7,-,99999,,
3,subjects,4,8,2,4,16,1,8575.139999999999,8575.593000000001,8578.264999999999,8582.453,8585.484,8587.484,8591.156000000001,16,120,1,71,49,5,5,16,14,16,16,15,15,16,16,16,15,16,16,4,4,4,4,4,4,4,4,4,4,4,4,0,17,0.53,0,95,92,50.35,9,-,99999,,
3,subjects,4,9,2,4,16,1,8575.139999999999,8575.593000000001,8578.437,8582.453,8584.593000000001,8587.484,8590.203,16,120,1,71,49,5,5,16,14,16,16,15,15,16,16,16,15,16,16,4,4,4,4,4,4,4,4,4,4,4,4,0,17,0.53,0,95,92,50.35,10,-,99999,,
3,subjects,4,10,2,4,15,1,8575.139999999999,8575.593000000001,8577.968000000001,8582.453,8586.828,8587.484,8594.656000000001,15,120,1,71,49,5,3,16,14,16,16,15,15,16,16,16,15,16,16,4,4,4,4,4,4,4,4,4,4,4,4,0,17,0.53,0,95,92,50.35,5,-,99999,,
3,subjects,4,11,2,4,16,1,8575.139999999999,8575.593000000001,8582.359,8582.453,8585.062,8587.484,8592.828,16,120,1,71,49,5,5,16,14,16,16,15,15,16,16,16,15,16,16,4,4,4,4,4,4,4,4,4,4,4,4,0,17,0.53,0,95,92,50.35,7,-,26,,
3,subjects,4,12,2,4,16,1,8575.139999999999,8575.593000000001,8578.889999999999,8582.453,8585.828,8587.484,8591.639999999999,16,120,1,71,49,5,5,16,14,16,16,15,15,16,16,16,15,16,16,4,4,4,4,4,4,4,4,4,4,4,4,0,17,0.53,0,95,92,50.35,8,-,99999,,
3,contracts,Period,Who,Profit,TotalProfit,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
