1;session;6;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;session;7;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;session;8;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;session;9;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;session;10;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;session;11;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;session;12;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;Period;NumPeriods;RepeatTreatment;AuctionStop;AuctionNoStop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;1;5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;Period;Subject;Group;Profit;TotalProfit;Participate;Time_Start;Time_SetValue_Start;Time_SetValue_End;Time_ShowOwnRes_Start;Time_ShowOwnRes_End;Time_ShowRes_Start;Time_ShowRes_End;T_Money;CP;d;SumP;LP;Profitchoice;TimeAEueProfitDisplayOK;vs1;vs2;vs3;vs4;fs1;fs2;fs3;fs4;Stock1;Risk1;p;Th1;Stock2;Risk2;Th2;TimeAEueIndividualExtractionOK;TimeIndividualExtractionOK;TimeProfitchoiceExtractionFromCommonPoolOK;;;;;;;;;;;;;;;;;;
3;subjects;1;1;1;4;4;1;2446.75;2446.875;2451.671;2468.468;2473.406;2473.765;0;4;120;0;0;120;5;0;4;4;3;4;4;4;3;4;8;17;0.53;4.24;0;92;0;0;0;27;;;;;;;;;;;;;;;;;;
3;subjects;1;2;1;4;4;1;2446.75;2446.875;2455.703;2468.468;2471.953;2473.765;0;4;120;0;0;120;5;1;4;4;3;4;4;4;3;4;8;17;0.53;4.24;0;92;0;-;-;23;;;;;;;;;;;;;;;;;;
3;subjects;1;3;2;3;3;1;2446.75;2446.875;2455.515;2468.468;0;2473.765;0;3;120;0;0;120;4;0;4;4;3;4;4;4;3;4;0;17;0.53;0;7;17;3.71;-;-;23;;;;;;;;;;;;;;;;;;
3;subjects;1;4;2;4;4;1;2446.75;2446.875;2452.937;2468.468;2472.531;2473.765;0;4;120;1;0;120;5;1;4;4;3;4;4;4;3;4;0;17;0.53;0;7;17;3.71;-;-;26;;;;;;;;;;;;;;;;;;
3;subjects;1;5;2;4;4;1;2446.75;2446.875;2457.046;2468.468;0;2473.765;0;4;120;1;0;120;5;0;4;4;3;4;4;4;3;4;0;17;0.53;0;7;17;3.71;-;-;22;;;;;;;;;;;;;;;;;;
3;subjects;1;6;2;4;4;1;2446.75;2446.875;2452.281;2468.468;0;2473.765;0;4;120;1;0;120;5;0;4;4;3;4;4;4;3;4;0;17;0.53;0;7;17;3.71;-;-;26;;;;;;;;;;;;;;;;;;
3;subjects;1;7;2;2;2;1;2446.75;2446.875;2456.921;2468.468;0;2473.765;0;2;120;1;0;120;3;0;4;4;3;4;4;4;3;4;0;17;0.53;0;7;17;3.71;-;-;22;;;;;;;;;;;;;;;;;;
3;subjects;1;8;2;2;2;1;2446.75;2446.875;2468.437;2468.468;0;2473.765;0;2;120;1;0;120;3;0;4;4;3;4;4;4;3;4;0;17;0.53;0;7;17;3.71;-;-;10;;;;;;;;;;;;;;;;;;
3;subjects;1;9;2;0;0;1;2446.75;2446.875;2454.781;2468.468;0;2473.765;0;0;120;1;0;120;1;0;4;4;3;4;4;4;3;4;0;17;0.53;0;7;17;3.71;-;-;24;;;;;;;;;;;;;;;;;;
3;subjects;1;10;2;4;4;1;2446.75;2446.875;2451.187;2468.468;2472.484;2473.765;0;4;120;1;0;120;5;1;4;4;3;4;4;4;3;4;0;17;0.53;0;7;17;3.71;-;-;28;;;;;;;;;;;;;;;;;;
3;subjects;1;11;2;3;3;1;2446.75;2446.875;2452.421;2468.468;0;2473.781;0;3;120;1;0;120;4;0;4;4;3;4;4;4;3;4;0;17;0.53;0;7;17;3.71;-;-;26;;;;;;;;;;;;;;;;;;
3;subjects;1;12;2;4;4;1;2446.75;2446.875;2451.484;2468.468;2471.609;2473.781;0;4;120;1;0;120;5;2;4;4;3;4;4;4;3;4;0;17;0.53;0;7;17;3.71;-;-;27;;;;;;;;;;;;;;;;;;
3;contracts;Period;Who;Profit;TotalProfit;Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;2;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;3;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;4;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;5;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;6;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;7;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;8;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;9;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;10;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;11;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;Period;NumPeriods;RepeatTreatment;AuctionStop;AuctionNoStop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;2;5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;Period;Subject;Group;Profit;TotalProfit;Participate;Time_Start;Time_SetValue_Start;Time_SetValue_End;Time_ShowOwnRes_Start;Time_ShowOwnRes_End;Time_ShowRes_Start;Time_ShowRes_End;T_Money;CP;d;SumP;LP;Profitchoice;TimeAEueProfitDisplayOK;vs1;vs2;vs3;vs4;fs1;fs2;fs3;fs4;Stock1;Risk1;p;Th1;Stock2;Risk2;Th2;TimeAEueIndividualExtractionOK;TimeIndividualExtractionOK;TimeProfitchoiceExtractionFromCommonPoolOK;;;;;;;;;;;;;;;;;;
3;subjects;2;1;1;4;8;1;2482.562;2482.687;2487.156;2504.078;2508.375;2509.406;0;8;120;0;8;112;5;1;8;8;5;8;4;4;2;4;16;17;0.53;8.48;0;92;0;0;-;27;;;;;;;;;;;;;;;;;;
3;subjects;2;2;1;4;8;1;2482.562;2482.687;2487.515;2504.078;2506.531;2509.406;2513.046;8;120;0;8;112;5;2;8;8;5;8;4;4;2;4;16;17;0.53;8.48;0;92;0;1;-;27;;;;;;;;;;;;;;;;;;
3;subjects;2;3;2;2;5;1;2482.562;2482.687;2504.046;2504.078;0;2509.406;0;5;120;0;30;90;3;0;8;8;5;8;4;4;2;4;0;17;0.53;0;13;17;6.890000000000001;0;-;10;;;;;;;;;;;;;;;;;;
3;subjects;2;4;2;4;8;1;2482.562;2482.687;2489.171;2504.078;0;2509.421;0;8;120;1;30;90;5;0;8;8;5;8;4;4;2;4;0;17;0.53;0;13;17;6.890000000000001;0;-;25;;;;;;;;;;;;;;;;;;
3;subjects;2;5;2;2;6;1;2482.562;2482.687;2492.937;2504.078;2509.281;2509.421;0;6;120;1;30;90;3;0;8;8;5;8;4;4;2;4;0;17;0.53;0;13;17;6.890000000000001;0;-;22;;;;;;;;;;;;;;;;;;
3;subjects;2;6;2;4;8;1;2482.562;2482.687;2490.328;2504.078;2508.281;2509.421;0;8;120;1;30;90;5;1;8;8;5;8;4;4;2;4;0;17;0.53;0;13;17;6.890000000000001;0;-;24;;;;;;;;;;;;;;;;;;
3;subjects;2;7;2;3;5;1;2482.562;2482.687;2499.343;2504.078;0;2509.421;0;5;120;1;30;90;4;0;8;8;5;8;4;4;2;4;0;17;0.53;0;13;17;6.890000000000001;0;-;15;;;;;;;;;;;;;;;;;;
3;subjects;2;8;2;1;3;1;2482.562;2482.687;2494.781;2504.078;0;2509.421;0;3;120;1;30;90;2;0;8;8;5;8;4;4;2;4;0;17;0.53;0;13;17;6.890000000000001;0;-;20;;;;;;;;;;;;;;;;;;
3;subjects;2;9;2;4;4;1;2482.562;2482.687;2487.828;2504.078;0;2509.421;0;4;120;1;30;90;5;0;8;8;5;8;4;4;2;4;0;17;0.53;0;13;17;6.890000000000001;0;-;27;;;;;;;;;;;;;;;;;;
3;subjects;2;10;2;4;8;1;2482.562;2482.687;2486.093;2504.078;2507;2509.421;0;8;120;1;30;90;5;2;8;8;5;8;4;4;2;4;0;17;0.53;0;13;17;6.890000000000001;0;-;28;;;;;;;;;;;;;;;;;;
3;subjects;2;11;2;4;7;1;2482.562;2482.687;2487.203;2504.078;2508.015;2509.421;0;7;120;1;30;90;5;1;8;8;5;8;4;4;2;4;0;17;0.53;0;13;17;6.890000000000001;0;-;27;;;;;;;;;;;;;;;;;;
3;subjects;2;12;2;4;8;1;2482.562;2482.687;2486.375;2504.078;2507.156;2509.421;2513.093;8;120;1;30;90;5;2;8;8;5;8;4;4;2;4;0;17;0.53;0;13;17;6.890000000000001;1;-;28;;;;;;;;;;;;;;;;;;
3;contracts;Period;Who;Profit;TotalProfit;Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;2;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;3;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;4;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;5;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;6;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;7;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;8;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;9;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;10;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;11;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;Period;NumPeriods;RepeatTreatment;AuctionStop;AuctionNoStop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;3;5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;Period;Subject;Group;Profit;TotalProfit;Participate;Time_Start;Time_SetValue_Start;Time_SetValue_End;Time_ShowOwnRes_Start;Time_ShowOwnRes_End;Time_ShowRes_Start;Time_ShowRes_End;T_Money;CP;d;SumP;LP;Profitchoice;TimeAEueProfitDisplayOK;vs1;vs2;vs3;vs4;fs1;fs2;fs3;fs4;Stock1;Risk1;p;Th1;Stock2;Risk2;Th2;TimeAEueIndividualExtractionOK;TimeIndividualExtractionOK;TimeProfitchoiceExtractionFromCommonPoolOK;;;;;;;;;;;;;;;;;;
3;subjects;3;1;1;4;12;1;2518.171;2518.296;2519.984;2534.562;2537.156;2539.859;2544.437;12;120;0;16;104;5;2;12;10;7;12;4;2;2;4;22;17;0.53;11.66;0;92;0;0;-;30;;;;;;;;;;;;;;;;;;
3;subjects;3;2;1;2;10;1;2518.171;2518.296;2520.39;2534.562;2538.062;2539.859;2544.703;10;120;0;16;104;3;1;12;10;7;12;4;2;2;4;22;17;0.53;11.66;0;92;0;0;-;30;;;;;;;;;;;;;;;;;;
3;subjects;3;3;2;2;7;1;2518.171;2518.296;2533.843;2534.562;0;2539.859;2544.64;7;120;0;62;58;3;0;12;10;7;12;4;2;2;4;0;17;0.53;0;19;17;10.07;0;-;16;;;;;;;;;;;;;;;;;;
3;subjects;3;4;2;4;12;1;2518.171;2518.296;2520.812;2534.562;2537.578;2539.859;0;12;120;1;62;58;5;2;12;10;7;12;4;2;2;4;0;17;0.53;0;19;17;10.07;0;-;29;;;;;;;;;;;;;;;;;;
3;subjects;3;5;2;2;8;1;2518.171;2518.296;2534.468;2534.562;0;2539.859;0;8;120;1;62;58;3;0;12;10;7;12;4;2;2;4;0;17;0.53;0;19;17;10.07;0;-;16;;;;;;;;;;;;;;;;;;
3;subjects;3;6;2;0;8;1;2518.171;2518.296;2530.656;2534.562;2537.265;2539.875;0;8;120;1;62;58;1;2;12;10;7;12;4;2;2;4;0;17;0.53;0;19;17;10.07;0;-;20;;;;;;;;;;;;;;;;;;
3;subjects;3;7;2;1;6;1;2518.171;2518.296;2526.703;2534.562;0;2539.875;0;6;120;1;62;58;2;0;12;10;7;12;4;2;2;4;0;17;0.53;0;19;17;10.07;0;-;24;;;;;;;;;;;;;;;;;;
3;subjects;3;8;2;1;4;1;2518.171;2518.296;2527.234;2534.562;0;2539.875;0;4;120;1;62;58;2;0;12;10;7;12;4;2;2;4;0;17;0.53;0;19;17;10.07;0;-;23;;;;;;;;;;;;;;;;;;
3;subjects;3;9;2;4;8;1;2518.171;2518.296;2522.296;2534.562;0;2539.875;0;8;120;1;62;58;5;0;12;10;7;12;4;2;2;4;0;17;0.53;0;19;17;10.07;0;-;28;;;;;;;;;;;;;;;;;;
3;subjects;3;10;2;4;12;1;2518.171;2518.296;2522.5;2534.562;2537.015;2539.875;0;12;120;1;62;58;5;2;12;10;7;12;4;2;2;4;0;17;0.53;0;19;17;10.07;0;-;28;;;;;;;;;;;;;;;;;;
3;subjects;3;11;2;4;11;1;2518.171;2518.296;2524.484;2534.562;0;2539.875;0;11;120;1;62;58;5;0;12;10;7;12;4;2;2;4;0;17;0.53;0;19;17;10.07;0;-;26;;;;;;;;;;;;;;;;;;
3;subjects;3;12;2;4;12;1;2518.171;2518.296;2524.062;2534.562;2538;2539.875;2544.125;12;120;1;62;58;5;1;12;10;7;12;4;2;2;4;0;17;0.53;0;19;17;10.07;1;-;26;;;;;;;;;;;;;;;;;;
3;contracts;Period;Who;Profit;TotalProfit;Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;2;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;3;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;4;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;5;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;6;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;7;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;8;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;9;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;10;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;11;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;Period;NumPeriods;RepeatTreatment;AuctionStop;AuctionNoStop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;4;5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;Period;Subject;Group;Profit;TotalProfit;Participate;Time_Start;Time_SetValue_Start;Time_SetValue_End;Time_ShowOwnRes_Start;Time_ShowOwnRes_End;Time_ShowRes_Start;Time_ShowRes_End;T_Money;CP;d;SumP;LP;Profitchoice;TimeAEueProfitDisplayOK;vs1;vs2;vs3;vs4;fs1;fs2;fs3;fs4;Stock1;Risk1;p;Th1;Stock2;Risk2;Th2;TimeAEueIndividualExtractionOK;TimeIndividualExtractionOK;TimeProfitchoiceExtractionFromCommonPoolOK;;;;;;;;;;;;;;;;;;
3;subjects;4;1;1;4;16;1;2548.781;2548.921;2550.109;2559.625;2563.531;2564.89;2568.656;16;120;0;22;98;5;1;16;12;9;16;4;2;2;4;28;17;0.53;14.84;0;92;0;1;-;99999;;;;;;;;;;;;;;;;;;
3;subjects;4;2;1;2;12;1;2548.781;2548.921;2550.578;2559.625;2562.718;2564.89;2567.515;12;120;0;22;98;3;2;16;12;9;16;4;2;2;4;28;17;0.53;14.84;0;92;0;2;-;30;;;;;;;;;;;;;;;;;;
3;subjects;4;3;2;2;9;1;2548.781;2548.921;2555.171;2559.625;0;2564.89;0;9;120;0;88;32;3;0;16;12;9;16;4;2;2;4;0;17;0.53;0;25;17;13.25;0;-;26;;;;;;;;;;;;;;;;;;
3;subjects;4;4;2;4;16;1;2548.781;2548.921;2551.968;2559.625;2564.468;2564.89;0;16;120;1;88;32;5;0;16;12;9;16;4;2;2;4;0;17;0.53;0;25;17;13.25;0;-;29;;;;;;;;;;;;;;;;;;
3;subjects;4;5;2;3;11;1;2548.781;2548.921;2559.593;2559.625;2563.484;2564.89;0;11;120;1;88;32;4;1;16;12;9;16;4;2;2;4;0;17;0.53;0;25;17;13.25;0;-;21;;;;;;;;;;;;;;;;;;
3;subjects;4;6;2;0;8;1;2548.781;2548.921;2550.953;2559.625;2561.953;2564.89;0;8;120;1;88;32;1;2;16;12;9;16;4;2;2;4;0;17;0.53;0;25;17;13.25;0;-;30;;;;;;;;;;;;;;;;;;
3;subjects;4;7;2;0;6;1;2548.781;2548.921;2553.437;2559.625;2564.187;2564.89;0;6;120;1;88;32;1;0;16;12;9;16;4;2;2;4;0;17;0.53;0;25;17;13.25;0;-;27;;;;;;;;;;;;;;;;;;
3;subjects;4;8;2;2;6;1;2548.781;2548.921;2556.5;2559.625;0;2564.89;0;6;120;1;88;32;3;0;16;12;9;16;4;2;2;4;0;17;0.53;0;25;17;13.25;0;-;24;;;;;;;;;;;;;;;;;;
3;subjects;4;9;2;2;10;1;2548.781;2548.921;2553.718;2559.625;0;2564.89;0;10;120;1;88;32;3;0;16;12;9;16;4;2;2;4;0;17;0.53;0;25;17;13.25;0;-;27;;;;;;;;;;;;;;;;;;
3;subjects;4;10;2;4;16;1;2548.781;2548.921;2552.39;2559.625;2563.64;2564.89;2568.187;16;120;1;88;32;5;1;16;12;9;16;4;2;2;4;0;17;0.53;0;25;17;13.25;1;-;28;;;;;;;;;;;;;;;;;;
3;subjects;4;11;2;2;13;1;2548.781;2548.921;2551.14;2559.625;0;2564.89;2568.453;13;120;1;88;32;3;0;16;12;9;16;4;2;2;4;0;17;0.53;0;25;17;13.25;1;-;30;;;;;;;;;;;;;;;;;;
3;subjects;4;12;2;4;16;1;2548.781;2548.921;2551.609;2559.625;2563.031;2564.89;2568.89;16;120;1;88;32;5;1;16;12;9;16;4;2;2;4;0;17;0.53;0;25;17;13.25;1;-;29;;;;;;;;;;;;;;;;;;
3;contracts;Period;Who;Profit;TotalProfit;Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;2;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;3;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;4;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;5;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;6;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;7;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;8;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;9;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;10;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;11;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;Period;NumPeriods;RepeatTreatment;AuctionStop;AuctionNoStop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;5;5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;Period;Subject;Group;Profit;TotalProfit;Participate;Time_Start;Time_SetValue_Start;Time_SetValue_End;Time_ShowOwnRes_Start;Time_ShowOwnRes_End;Time_ShowRes_Start;Time_ShowRes_End;T_Money;CP;d;SumP;LP;Profitchoice;TimeAEueProfitDisplayOK;vs1;vs2;vs3;vs4;fs1;fs2;fs3;fs4;Stock1;Risk1;p;Th1;Stock2;Risk2;Th2;TimeAEueIndividualExtractionOK;TimeIndividualExtractionOK;TimeProfitchoiceExtractionFromCommonPoolOK;;;;;;;;;;;;;;;;;;
3;subjects;5;1;1;4;20;1;2573.75;2573.875;2576.062;2590.125;2592.125;2595.656;0;20;120;0;28;92;5;3;20;14;11;17;4;2;2;1;34;17;0.53;18.02;0;92;0;-;0;30;;;;;;;;;;;;;;;;;;
3;subjects;5;2;1;2;14;1;2573.75;2573.875;2575.687;2590.125;2592.078;2595.656;0;14;120;0;28;92;3;3;20;14;11;17;4;2;2;1;34;17;0.53;18.02;0;92;0;-;0;30;;;;;;;;;;;;;;;;;;
