1;session;6;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;session;7;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;session;8;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;session;9;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;session;10;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;session;11;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;session;12;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;Period;NumPeriods;RepeatTreatment;AuctionStop;AuctionNoStop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;1;10;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;Period;Subject;Group;Profit;TotalProfit;Participate;Time_Start;Time_SetValue_Start;Time_SetValue_End;Time_ShowRes_Start;Time_ShowRes_End;T1_Money;CP;d;vs1;vs2;vs3;vs4;vs5;vs6;vs7;vs8;vs9;vs10;vs11;vs12;TimeAEueIndividualExtractionOK;SumP;LP;Profitchoice;T_Money;TimeAEueProfitDisplayOK;TimeProfitchoiceExtractionFromCommonPoolOK;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;1;1;4;4;1;4407.968;4421.343;4423.593;4408.265;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;5;4;1;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;2;1;4;4;1;4407.968;4421.343;4425.437;4408.265;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;5;4;2;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;3;1;4;4;1;4407.968;4421.343;4425.796;4408.265;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;5;4;0;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;4;1;3;3;1;4407.968;4421.343;4428.921;4408.265;0;0;240;1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;4;3;0;25;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;5;1;4;4;1;4407.968;4421.343;4426.64;4408.265;0;0;240;1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;5;4;1;27;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;6;1;3;3;1;4407.968;4421.343;4429.843;4408.265;0;0;240;1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;4;3;0;24;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;7;2;4;4;1;4407.968;4421.343;4426.171;4408.265;0;0;240;1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;5;4;0;27;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;8;2;3;3;1;4407.968;4421.343;4431.562;4408.265;0;0;240;1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;4;3;2;22;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;9;2;4;4;1;4407.968;4421.343;4427.14;4408.265;0;0;240;1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;5;4;0;26;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;10;2;4;4;1;4407.968;4421.343;4423.906;4408.265;0;0;240;1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;5;4;3;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;11;2;4;4;1;4407.968;4421.343;4425.593;4408.265;0;0;240;1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;5;4;0;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;1;12;2;4;4;1;4407.968;4421.343;4429.343;4408.265;0;0;240;1;0;0;0;0;0;0;0;0;0;0;0;0;-;0;240;5;4;3;24;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;Period;Who;Profit;TotalProfit;Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;2;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;3;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;4;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;5;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;6;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;7;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;8;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;9;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;10;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;11;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;1;12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;Period;NumPeriods;RepeatTreatment;AuctionStop;AuctionNoStop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;2;10;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;Period;Subject;Group;Profit;TotalProfit;Participate;Time_Start;Time_SetValue_Start;Time_SetValue_End;Time_ShowRes_Start;Time_ShowRes_End;T1_Money;CP;d;vs1;vs2;vs3;vs4;vs5;vs6;vs7;vs8;vs9;vs10;vs11;vs12;TimeAEueIndividualExtractionOK;SumP;LP;Profitchoice;T_Money;TimeAEueProfitDisplayOK;TimeProfitchoiceExtractionFromCommonPoolOK;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;1;1;4;8;1;4444.062;4457.39;4461.421;4444.406;4454.343;0;240;0;4;4;4;3;4;3;4;3;4;4;4;4;2;22;218;5;8;5;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;2;1;4;8;1;4444.062;4457.39;4463.14;4444.421;4455.531;0;240;0;4;4;4;3;4;3;4;3;4;4;4;4;1;22;218;5;8;3;27;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;3;1;4;8;1;4444.062;4457.39;4466.078;4444.421;0;0;240;0;4;4;4;3;4;3;4;3;4;4;4;4;0;22;218;5;8;3;24;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;4;1;4;7;1;4444.062;4457.39;4460.078;4444.421;0;0;240;1;4;4;4;3;4;3;4;3;4;4;4;4;0;22;218;5;7;0;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;5;1;4;8;1;4444.062;4457.39;4461.046;4444.421;0;0;240;1;4;4;4;3;4;3;4;3;4;4;4;4;0;22;218;5;8;0;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;6;1;4;7;1;4444.062;4457.39;4472.203;4444.421;0;0;240;1;4;4;4;3;4;3;4;3;4;4;4;4;0;22;218;5;7;3;17;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;7;2;4;8;1;4444.062;4457.39;4460.312;4444.421;0;0;240;1;4;4;4;3;4;3;4;3;4;4;4;4;0;23;217;5;8;2;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;8;2;4;7;1;4444.062;4457.39;4462.234;4444.421;0;0;240;1;4;4;4;3;4;3;4;3;4;4;4;4;0;23;217;5;7;2;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;9;2;4;8;1;4444.062;4457.39;4462.406;4444.421;0;0;240;1;4;4;4;3;4;3;4;3;4;4;4;4;0;23;217;5;8;2;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;10;2;4;8;1;4444.062;4457.39;4461.968;4444.421;0;0;240;1;4;4;4;3;4;3;4;3;4;4;4;4;0;23;217;5;8;4;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;11;2;4;8;1;4444.062;4457.39;4462.828;4444.421;4454.5;0;240;1;4;4;4;3;4;3;4;3;4;4;4;4;2;23;217;5;8;5;27;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;2;12;2;3;7;1;4444.062;4457.39;4463.64;4444.421;0;0;240;1;4;4;4;3;4;3;4;3;4;4;4;4;0;23;217;4;7;3;26;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;Period;Who;Profit;TotalProfit;Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;2;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;3;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;4;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;5;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;6;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;7;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;8;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;9;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;10;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;11;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;2;12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;Period;NumPeriods;RepeatTreatment;AuctionStop;AuctionNoStop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;3;10;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;Period;Subject;Group;Profit;TotalProfit;Participate;Time_Start;Time_SetValue_Start;Time_SetValue_End;Time_ShowRes_Start;Time_ShowRes_End;T1_Money;CP;d;vs1;vs2;vs3;vs4;vs5;vs6;vs7;vs8;vs9;vs10;vs11;vs12;TimeAEueIndividualExtractionOK;SumP;LP;Profitchoice;T_Money;TimeAEueProfitDisplayOK;TimeProfitchoiceExtractionFromCommonPoolOK;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;1;1;4;12;1;4484.687;4498.187;4501.093;4485.406;4489.171;0;240;0;8;8;8;7;8;7;8;7;8;8;8;7;8;46;194;5;12;5;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;2;1;4;12;1;4484.687;4498.187;4502.453;4485.406;4492.281;0;240;0;8;8;8;7;8;7;8;7;8;8;8;7;6;46;194;5;12;2;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;3;1;4;12;1;4484.687;4498.187;4501.531;4485.406;0;0;240;0;8;8;8;7;8;7;8;7;8;8;8;7;0;46;194;5;12;2;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;4;1;4;11;1;4484.687;4498.187;4500.14;4485.406;0;0;240;1;8;8;8;7;8;7;8;7;8;8;8;7;0;46;194;5;11;2;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;5;1;4;12;1;4484.687;4498.187;4500.671;4485.406;4492.109;0;240;1;8;8;8;7;8;7;8;7;8;8;8;7;6;46;194;5;12;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;6;1;4;11;1;4484.687;4498.187;4511.015;4485.406;4496.015;0;240;1;8;8;8;7;8;7;8;7;8;8;8;7;2;46;194;5;11;2;19;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;7;2;4;12;1;4484.687;4498.187;4502.062;4485.406;4495.062;0;240;1;8;8;8;7;8;7;8;7;8;8;8;7;3;46;194;5;12;4;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;8;2;4;11;1;4484.687;4498.187;4503.14;4485.406;4496.656;0;240;1;8;8;8;7;8;7;8;7;8;8;8;7;1;46;194;5;11;2;27;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;9;2;4;12;1;4484.687;4498.187;4502.203;4485.406;4495.218;0;240;1;8;8;8;7;8;7;8;7;8;8;8;7;3;46;194;5;12;4;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;10;2;4;12;1;4484.687;4498.187;4501.906;4485.406;0;0;240;1;8;8;8;7;8;7;8;7;8;8;8;7;0;46;194;5;12;4;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;11;2;3;11;1;4484.687;4498.187;4502.906;4485.406;4492.531;0;240;1;8;8;8;7;8;7;8;7;8;8;8;7;5;46;194;4;11;4;27;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;3;12;2;3;10;1;4484.687;4498.187;4512.64;4485.406;4495.75;0;240;1;8;8;8;7;8;7;8;7;8;8;8;7;2;46;194;4;10;4;18;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;Period;Who;Profit;TotalProfit;Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;2;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;3;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;4;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;5;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;6;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;7;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;8;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;9;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;10;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;11;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;3;12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;Period;NumPeriods;RepeatTreatment;AuctionStop;AuctionNoStop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;4;10;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;Period;Subject;Group;Profit;TotalProfit;Participate;Time_Start;Time_SetValue_Start;Time_SetValue_End;Time_ShowRes_Start;Time_ShowRes_End;T1_Money;CP;d;vs1;vs2;vs3;vs4;vs5;vs6;vs7;vs8;vs9;vs10;vs11;vs12;TimeAEueIndividualExtractionOK;SumP;LP;Profitchoice;T_Money;TimeAEueProfitDisplayOK;TimeProfitchoiceExtractionFromCommonPoolOK;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;1;1;4;16;1;4523.359;4536.296;4539.343;4523.64;4526.671;0;240;0;12;12;12;11;12;11;12;11;12;12;11;10;9;70;170;5;16;5;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;2;1;4;16;1;4523.359;4536.296;4540.171;4523.64;4533.703;0;240;0;12;12;12;11;12;11;12;11;12;12;11;10;2;70;170;5;16;4;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;3;1;4;16;1;4523.359;4536.296;4541.156;4523.64;4530.828;0;240;0;12;12;12;11;12;11;12;11;12;12;11;10;5;70;170;5;16;5;27;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;4;1;4;15;1;4523.359;4536.296;4538.25;4523.64;4535.203;0;240;1;12;12;12;11;12;11;12;11;12;12;11;10;1;70;170;5;15;2;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;5;1;4;16;1;4523.359;4536.296;4538.656;4523.64;4530.468;0;240;1;12;12;12;11;12;11;12;11;12;12;11;10;5;70;170;5;16;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;6;1;3;14;1;4523.359;4536.296;4548.312;4523.64;4529.093;0;240;1;12;12;12;11;12;11;12;11;12;12;11;10;7;70;170;4;14;0;20;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;7;2;4;16;1;4523.359;4536.296;4538.109;4523.64;4527.359;0;240;1;12;12;12;11;12;11;12;11;12;12;11;10;8;68;172;5;16;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;8;2;4;15;1;4523.359;4536.296;4543.234;4523.64;0;0;240;1;12;12;12;11;12;11;12;11;12;12;11;10;0;68;172;5;15;2;25;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;9;2;4;16;1;4523.359;4536.296;4540.578;4523.64;4530.343;0;240;1;12;12;12;11;12;11;12;11;12;12;11;10;5;68;172;5;16;4;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;10;2;4;16;1;4523.359;4536.296;4541.031;4523.64;4533.578;0;240;1;12;12;12;11;12;11;12;11;12;12;11;10;2;68;172;5;16;0;27;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;11;2;4;15;1;4523.359;4536.296;4539.812;4523.64;4533.437;0;240;1;12;12;12;11;12;11;12;11;12;12;11;10;2;68;172;5;15;2;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;4;12;2;4;14;1;4523.359;4536.296;4540.703;4523.64;4530.968;0;240;1;12;12;12;11;12;11;12;11;12;12;11;10;5;68;172;5;14;5;28;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;Period;Who;Profit;TotalProfit;Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;2;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;3;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;4;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;5;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;6;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;7;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;8;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;9;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;10;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;11;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;contracts;4;12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;Period;NumPeriods;RepeatTreatment;AuctionStop;AuctionNoStop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;globals;5;10;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;Period;Subject;Group;Profit;TotalProfit;Participate;Time_Start;Time_SetValue_Start;Time_SetValue_End;Time_ShowRes_Start;Time_ShowRes_End;T1_Money;CP;d;vs1;vs2;vs3;vs4;vs5;vs6;vs7;vs8;vs9;vs10;vs11;vs12;TimeAEueIndividualExtractionOK;SumP;LP;Profitchoice;T_Money;TimeAEueProfitDisplayOK;TimeProfitchoiceExtractionFromCommonPoolOK;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;1;1;4;20;1;4560.812;4573.75;4575.703;4561.156;4562.89;0;240;0;16;16;16;15;16;14;16;15;16;16;15;14;10;93;147;5;20;4;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;2;1;4;20;1;4560.812;4573.75;4576.859;4561.156;4566.296;0;240;0;16;16;16;15;16;14;16;15;16;16;15;14;7;93;147;5;20;3;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;3;1;4;20;1;4560.812;4573.75;4579.375;4561.156;4566.984;0;240;0;16;16;16;15;16;14;16;15;16;16;15;14;6;93;147;5;20;4;27;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;4;1;4;19;1;4560.812;4573.75;4575.968;4561.156;4563.046;0;240;1;16;16;16;15;16;14;16;15;16;16;15;14;10;93;147;5;19;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;5;1;4;20;1;4560.812;4573.75;4576.39;4561.156;4566.031;0;240;1;16;16;16;15;16;14;16;15;16;16;15;14;7;93;147;5;20;5;30;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;6;1;4;18;1;4560.812;4573.75;4577.125;4561.156;4572.906;0;240;1;16;16;16;15;16;14;16;15;16;16;15;14;0;93;147;5;18;3;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;7;2;4;20;1;4560.812;4573.75;4577.437;4561.156;4565;0;240;1;16;16;16;15;16;14;16;15;16;16;15;14;8;92;148;5;20;4;28;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;8;2;4;19;1;4560.812;4573.75;4580.937;4561.156;4569.234;0;240;1;16;16;16;15;16;14;16;15;16;16;15;14;4;92;148;5;19;4;25;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;9;2;4;20;1;4560.812;4573.75;4577;4561.156;4566.171;0;240;1;16;16;16;15;16;14;16;15;16;16;15;14;7;92;148;5;20;4;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;10;2;4;20;1;4560.812;4573.75;4576.734;4561.156;0;0;240;1;16;16;16;15;16;14;16;15;16;16;15;14;0;92;148;5;20;5;29;;;;;;;;;;;;;;;;;;;;;;;
3;subjects;5;11;2;4;19;1;4560.812;4573.75;4575.828;4561.156;4568.14;0;240;1;16;16;16;15;16;14;16;15;16;16;15;14;5;92;148;5;19;5;30;;;;;;;;;;;;;;;;;;;;;;;
